QueryText,KccAns,Language
asked about nursery duration for rive,suggested to go for 30 days nursery,en
asked about weedmangement in rice,given information as per data,en
control for weeds on bunts,spraying of glyphosate 2 lit/acre,en
asked about mixing of two pesticide,suggest to not mix,en
control of rice blast,spraying of tricyclozole 0.6 grm/lit water,en
asked about goodgrowth,suggest to spray 19,en
control of yellowing of leaves,spraying of zinc sulphate 2 grms/lit water,en
asked about good growth,suggest to spray 19,en
asked about good growth of rice,suggest to spray 19,en
control of blast in rice,spraying of tricyclozole 0.6 grms/lit water,en
control of yellowing of rice,application of potash fertilizers,en
asked  about gall midge,spray apply carbofuran capsules,en
gall midge in rice,spraying of carbofuran3g @ 10 kg/acre,en
asked about stink bug,suggest to spray malathian,en
asked about weedicide in paddy,suggested to spray butachlor,en
asked about stem boreer,apply carbofuran capsules,en
control of cultivation details of rice,information is given as per panchangam,en
mite attack in rice,spraying of dicofol@ 5 ml/lt,en
asked about zn deficiency,suggest to spray znso4,en
asked about stoping the growth of rice,suggest him to avoid applying  urea,en
asked about  mixing of two pesticide,suggest him to not mix,en
use of hexaconazole fungicide,suggested it is used for sheath blight etc diseases,en
asked about gallmidge,suggest to apply carbofuran capsules,en
black spots on leaf,prophenophos 2ml,en
asked about about ferilizer dosage in rice,information is given as per panchangam,en
control of termites in rice,spraying of chloropyriphas 2.5 ml/acre,en
asked about  stem borer,apply carbofuran,en
control of snails in rice,spraying of carbaryle 2 grm/litre,en
stam borer in rice,spraying of cartap hydro chloride@ 2 gm/lt,en
asked about germination problem,suggest him to contact seed dealer,en
asked about nurseries,given as per information,en
seed doesnt formed,suggested to apply fertilizer at regular intervals,en
information about azolla cultivation,information provided,en
weedicide for rice,"butachlor or 2,4-d",en
stem borer damage control,application of phorate granules,en
leaf hopper in rice,acephate 1.5g,en
control of storage pest,store in a dry and right moisture conditions,en
asked about defieciency of zn,spraying of znso4,en
stem borer management in paddy,suggested to spray  chloropyriphos @ 2.5ml/lit water,en
asked about rice fertilizer dosage,given information as per the data,en
asked about control of gall midge in rice,suggested to apply carbofuran 10 kilos or phorate 5 kilos per acre,en
asked about stem borer management in paddy,suggested to apply cartaphydrochloride 4g granules @ 8kg/acre,en
asked about control of sucking pest in rice,suggested to spray acephate@1.5gm per liter water,en
asked about nutrient management in rice,suggested to apply 2gm znso4 per liter water,en
asked about leaf folder management in paddy,suggested to spray chloripyriphos @ 2.5ml/lit water,en
asked about control stem borer in rice,suggested to spray cartaphydrochloride @3gm/per liter water,en
asked about managemnt of bph in paddy,suggested to spray carbofuran  3g granules @ 10 kg /acre,en
weedicide in 15 days after transplanting in paddy,suggested ethoxy sulphuron 50gm/acre,en
asked about control of blight in rice,suggested to spray hexaconazole@2ml per liter water,en
asked about bph control in rice,recommended ithofenfrox 2ml/lt,en
asked about pest in rice,recommended monocrotophos 1.6ml/lit,en
fertilizer application  in paddy,suggested to apply 50 kg urea with 10 kg neem cake and 24 kg potash,en
asked about herbicide in rice at 15 days age,suggest to spray ethoxy sulfuran 50g per acre,en
reddening of leaves in paddy,suggested to apply magnesium sulphate and zinc sulphate,en
asked about hispa,suggest to spray profinophos 2ml per lit,en
leaves are white in colour nom pest and diseases damage,spray boron 3g/lit water,en
asked about stored grain pest in rice,suggested to spray malathion,en
asking solution for zinc defficiency in rice?,recommended chilated zinc,en
time of transplanting of bpt variety,suggested to transplant during july - august,en
herbicide application in paddy,butachlor 1 lit +20 kg sand/acre,en
asked about redening of leaves in rice,suggest him to spray znso4 2g per lit,en
asked about rice leaf folding,suggest him to spray chloripyriphos 2.5ml per lit,en
weedicide used in paddysafter 15 days of sowing,suggested cyphalopopbutyl @ 400ml/200 lit water,en
asked about stemborer in rice,spray chloripyriphos 2.5 ml per lit,en
asked about subsidy on paddy harvester,given on information that 5 lakhs subsidy,en
asked about neem coated urea,suggested that 1kg neem powder for 5kg urea,en
yellowing of leaves in paddy,suggested to spray micronutrients like znso4 and mgso4,en
asked about bph management in paddy,suggested to spray acephate @ 1.5gm/lit water,en
asked weather he used   expairy pestiide,suggest him not to use,en
asked about biofertilizer usage in rice,given information as per data,en
asked about drum seeder for rice,suggested the seed rate is 15 kg/acre and suggested to sow 24 hrs soaked seed and then air dry for 10-15 min and then fill the drum with the seed up to 2/3 rd level and then advised them to walk steadily while using it for uniform application.suggested him to,en
asked about zinc application for soils,suggested to apply 2kilos per acre,en
asked about zn def in rice,suggested to spray znso4 @  2g/lt of water,en
asked about basmathi cultivation,given the relavant contact details,en
asked about bio fertilizer usage in rice,given information as per data,en
complete submergence of paddy in water which is cultivated near to canal due to floods,suggested to contact the agriculture officer of their manadal   and register the problem,en
asked about avavilabiliy of agril.books,suggested to contact dattc,en
sucking pest probblem in cotton,spraying of acephate 1.5 g/liter of water,en
asked about rice zinc deficiency control,recommedned  zinc sulphate 2gm/lt,en
stemborer in rice,chloropyriphos 2.5ml/lit water,en
asked about azolla availability,given the contact details of banganpalli kvk,en
application of vermicompost in paddy 40 days after transplanting,suggested to apply at the time of ploughing,en
weed manage ment in 20 days old paddy,"sugested to spray 2,4-d 500 g/acre",en
asked about control of zinc deficiency in rice,suggested that spraying of znso4 2gm per liter water for zinc deficiency,en
asked about leaf miner in rice,suggested to spray oxy dematon methyl @ 2ml/lt of water,en
asked about application of potash in paddy,suggested to apply,en
asked about disese in rice,suggested to spray coc @ 3 g/lt of water,en
asked about control of stem borere in rice,suggested to spray chloriopyriphos@2.5ml per liter water,en
asked about herbicide in rice at 2 months stage,suggested to go for manual weeding,en
stem borer in borer in rice,chloripyriphos 2.5ml/liter,en
asked about hexaconazole dosage,hexaconazole dosage-2ml per liter water,en
weedicide used in paddy in 15 days,suggested ethoxy sulphuron 50gm/acre,en
asked about stem bore in rice,suggest to spray chloripyriphos 2.5ml per lit,en
asked about rice scientist contact details,given contact details of 18004250080,en
asked about control of rice gundhi bug in rice,suggested to spray malathion@2ml or chloropyriphos@2.5 ml per liter water,en
asked about  leaf folding in rice,suggest  him  to spray acephate 1.5g per lit,en
asked about giving complaint on rice seeds,suggest him to contact local ao,en
asked about brown plant hopper in rice,recomended monochrotophos or thiomethaoxm,en
asked about  stembore in rice,suggest to spray chloripyriphos 2.5ml per lit,en
asked about helicoverpa in rice,suggested to spray monocrotophos @ 1.6 ml/lt of water,en
asked about herbicide in rice at 3 days age,suggest to spray pendimethalin,en
asked about herbicide in rice at 25 to 30 days,"suggest to apply 2,4-d sodium salt 400g per acre",en
asked about the leaf folder in rice crop,recommended chloripyriphos 2.5ml/lit,en
asked abnout stem borer in rice,suggested to spray cartap hydrochloride @ 8 kg /acre,en
asked about aggi telugu in rice,suggested to spray tricyclazole @ 6 g/10 lt of water,en
asked abut stem borer in rice,suggested to spray cartaphydrochloride @ 2g/lt of water,en
asked  about leaf folding in rice,suggest to spray chloripyriphos 2.5ml per lit,en
asked about rice seed availability,"suggested to contact ap agro seed and given contact details-ap state seeds dev.corp ltd.,
d.no,1-706,dwaraka nagar,
near zilla parishad office,kadapa",en
asked about goodgrowthof rice,suggest to spray micromix,en
asked about blight in rice,suggested to spraytrycyclazole 0.6/lt of water,en
asked about gandibug in rice crop,recommended malathion or dichlorovas,en
asked about weather data,told as per data,en
asked about  stem borer in  rice,suggest to spray chloripyriphos 2.5ml per lit,en
crop not growing properly,suggested due to cold temperature this is shown,en
control of bpn in rice,spraying of bhuprophezin 300 ml/acre,en
leafs turning into red,apply urea+znsulphate,en
stem borer in maize,spraying of cartap hydro chloride@ 2 gm/lt,en
herbicide in rice at 20 days crop,"spraying of 2,4-d @ 500gm/acre",en
asked about effect of irrigation on capsules application,suggest him to not  give irrigation while applying capsules,en
asked about transplanting of rice,given him information as per data,en
asked about granules application,application of carbofuran granules@ 160 gm/cent,en
asked about mixing of mironutrient,sugest to  not mix,en
asked about which variety is suitable for this climate,suggested as per the panchangam,en
control of rats in paddy field,information is given as per panchangam,en
zinc defeciencny in rice,spraying of zinc sulphate@ 2 gm/lt,en
control of stored grain pest in rice,spraying of malathione 2ml/lit water,en
aske about  goodgrowth of rice,suggest him to apply fertilizers,en
asked about herbicide in rice at 15 days,suggest to spray ethaxy sulfuran,en
asked about fetilizer dosage in rice,information is given as per panchangam,en
asked about  leaf folder,suggest to spray chloripyriphos 2.5ml per lit,en
application of complex fertilizers,suggested as per information,en
leaf folde in rice,spraying of cartop hydro chloride@ 2 gm/lt,en
asked about snow effect on rice,suggest to spray urea,en
asked about herbicide at 2 months age,suggest him to do intercultivation,en
asked about fertilizer in rice,information is given as per panchangam,en
herbiide for cotton at 25 das,manual weeding is recommended,en
asked about  rice stem borer,suggest to spray cartap hydrochloride,en
asked about frtilizer dosage in rice,information is given as per panchangam,en
weed mgmt in rice,"spraying of 2,4-d@ 500 gm/acre",en
asked about gypsum dosage in rice,apply 20 kg/acre,en
asked about rice stem borer in organic control,given him research station contact number,en
asked about rice stored grain pest,given him information as per data,en
mixing of one fungicide and one pesticide,suggest him to not mix,en
asked about  burning of leaves,suggest to spray micromax,en
crop training programmes,suggested to consult ao,en
asked about  srivari cultivation,given him information as per data,en
asked about  mite damage,suggest to spray  dicophol,en
asked about bio fertilizers usage in rice field,information is given as per data,en
