QueryText,KccAns,Language
fertilizers use in ground nut,"recomended for gypsum 200kg/acre, zinc sulphate 400grms/acre",en
weed management in gnut,weeding at 30 and 60 days time,en
asked groundnut catterpillar,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
rootknot nematode in ground nut,"recommended to chloripyriphus 2.5ml/lt, asphate 1.5 grms/lt water",en
ground nut leaf webber,recommended spray of tracer 75ml/ acre in groundnut,en
ground nut leaf eating cp,"recommended to spray propinophos (curecron, profex,don, bolero)  400 ml per acre",en
groundnut tikka leaf spot,"recommended to spray chlorothalanil(kavach, daconil, bravo)  400 grams per acre",en
asked ground nut leafcurl,"recommended to spray quinolphos(ekalux, flash, dhanulux,quinguard) 400 ml per acre",en
wilting in groundnut,copper oxy chloride (blitox) 600 grams per acre &#3093,en
leaf eating c.pilleer,spraying of anilophas 0.5 lit /acre,en
leaf eating catterpiller,"spinosad(tracer spinter , charge  ) 75 grams  per acre   &#3128;&#3149;&#3114;&#3144;&#3112;&#3147;&#3128;&#3134;&#3105;&#3149; (&#3103;&#3149;&#3120;&#3143;&#3128;&#3120;&#3149;, &#3128;&#3149;&#3114;&#3135;&#3074;&#3103;&#3120;&#3149;, &#3098;&#3134;&#3120;&#3149;&#3100;&#3149;) &#3086;&#3093;&#3120;&#3134;&#3112;&#3135;&#3093;&#3135; 75&#3095;&#3149;&#3120;&#3134;&#3118;&#3137;&#3122;&#3137; 200 &#3122;&#3136;&#3103;&#3120;&#3149;&#3122;&#3137; &#3112;&#3136;&#3103;&#3135;&#3122;&#3147; &#3093;&#3122;&#3135;&#3114;&#3135; &#3114;&#3135;&#3098;&#3135;&#3093;&#3134;&#3120;&#3136; &#3098;&#3143;&#3119;&#3134;&#3122;&#3135;",en
stored pests in groundnut,spray malathion 1ml per litre of water,en
ground nut pests,"chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre  &#3093;&#3149;&#3122;&#3147;&#3120;&#3146;&#3114;&#3144;&#3120;&#3135;&#3115;&#3134;&#3128;&#3149;(&#3093;&#3147;&#3120;&#3134;&#3116;&#3134;&#3112;&#3149; , &#3110;&#3137;&#3120;&#3149;&#3128;&#3116;&#3134;&#3112;&#3149;, &#3122;&#3136;&#3108;&#3122;&#3149; , &#3093;&#3149;&#3122;&#3134;&#3128;&#3135;&#3093;&#3149;, &#3120;&#3134;&#3105;&#3134;&#3120;&#3149; ) &#3119;&#3142;&#3093;&#3134;&#3120;&#3093;&#3137; 500 &#3086;&#3074;&#8204;&#3086;&#3122;&#3149;  200 &#3122;&#3136;&#3103;&#3120;&#3149;&#3122;&#3137; &#3112;&#3136;&#3103;&#3135;&#3122;&#3147; &#3093;&#3122;&#3135;&#3114;&#3135; &#3114;&#3135;&#3098;&#3135;&#3093;&#3134;&#3120;&#3136; &#3098;&#3143;&#3119;&#3134;&#3122;&#3135;",en
asked about zypsum,suggest him apply 200kgs per acre,en
asked about fertilizers at 30days age,suggest him to apply zypsum,en
pests in ground nut,"chlorpyrphos(korban, dursban, lethal, classic, radar) 500 ml per acre  &#3093;&#3149;&#3122;&#3147;&#3120;&#3146;&#3114;&#3144;&#3120;&#3135;&#3115;&#3134;&#3128;&#3149;(&#3093;&#3147;&#3120;&#3134;&#3116;&#3134;&#3112;&#3149; , &#3110;&#3137;&#3120;&#3149;&#3128;&#3116;&#3134;&#3112;&#3149;, &#3122;&#3136;&#3108;&#3122;&#3149; , &#3093;&#3149;&#3122;&#3134;&#3128;&#3135;&#3093;&#3149;, &#3120;&#3134;&#3105;&#3134;&#3120;&#3149; ) &#3119;&#3142;&#3093;&#3134;&#3120;&#3093;&#3137; 500 &#3086;&#3074;&#8204;&#3086;&#3122;&#3149;  200 &#3122;&#3136;&#3103;&#3120;&#3149;&#3122;&#3137; &#3112;&#3136;&#3103;&#3135;&#3122;&#3147; &#3093;&#3122;&#3135;&#3114;&#3135; &#3114;&#3135;&#3098;&#3135;&#3093;&#3134;&#3120;&#3136; &#3098;&#3143;&#3119;&#3134;&#3122;&#3135;",en
nutriient management in groundnut,spraying of urea@10g/lit,en
groundnut pod bug,spraying of malathion@ 5 ml/lt,en
leaf hoper in groundnut,pipronil2ml/1 lit of water,en
control of groundnut leaf minor,spraying of carbarye 3 grm/lit water,en
asked about control of root grub in groundnut,suggested to apply phorate 10% granules 6 kilos per acre,en
asked about spodoptera damage,suggest to spray profinophos 2ml per lit,en
asked about how to control helicoverpa in ground nut,recomended chloripyriphos 2.5ml/lit,en
asked about sowing of ground nut,suggest to sow in november,en
asked about subsidies for sprinkler irrigation,given the contact details of apmip,en
asked about  stemborer in groundnut,suggest to spray chloripyriphos 2.5ml per lit,en
asked about water management in ground nut,information is given as per panchangam,en
asked about groundnut seed availaility,suggested to contact ap agro seeds,en
asked about groundnut flies,suggest to spray acephate 1.5g per lit,en
asked about groundnut scientist,given him phone number,en
asked about white flies in groundnut,suggest to spray acephate 1.5g per lit,en
asked about  herbicide in groundnut,suggest to spay pendimethalin,en
control of sucking pest in groundnut,spraying of dimethioate 2 ml/lit water,en
aked about fertilizer in ground nut,information is given as per panchangam,en
asked about ground nut sucking pests control,recommended monocrotophos + acephate,en
asked about zypsum  dosage,suggest him 200kgs per acre,en
asked about nematode control in groundnut,suggest to apply phorate capsule,en
asked about  weedicide in groundnut at 21 days,suggest to spray imazithapyre,en
asked about fertilizers in groundnut at 40 days,recommended as per data,en
control of root borer in groundnut,application of phorate granules 6 kg/acre,en
asked about herbicide in ground nut,suggested to spray pendimethalin 1.25 lt/acre,en
control of green leaf minor,spraying of monocrotophas 1.6 ml/lit water,en
asked about helicoverpa control,suggest to spray profinophos 2ml per lit,en
asked about fertilizer dosage at 30 days,recommended as per the dose,en
asked about aphuid damge,suggest to spray dimethoate 2ml per lit,en
asked about helicoverpa in groundnut,recommended to spray profinophos 2ml/lt,en
control of pest,profinophos 2ml/l,en
asked about weed control in groundnut at 21 das,spraying of parsuit@300ml/acre,en
fertiliser dosage in g.nut,recomended fertiliser schedule,en
asked about herbicide,spray pendimethalin,en
control of spodoptera  in ground nut,spraying of inoxycarb 200 ml/acre,en
asked about groundnut fertilizers,given him information as per data,en
control of thrips in ground nut,spraying of carbaryle 2 grm/litre,en
control of root borer in ground nut,application of carbofuran granules 10 kg/acre,en
helicoverpa damage in g.nut,spraying of chloripyriphos@ 2.5 ml/lt,en
zypsum application in g.nut,application of zypsum@ 200 kg/acre at 45 das,en
spraying of herbicide is recommended or not,it can be done before sowing of seed,en
asked about weeds in ground nut,information is given as per panchangam,en
control for spodoptera in ground nut,spinosad @75 ml/acre or thiodecarb @ 200 gm /acre,en
how to control stem rot in ground nut,mancozeb @2.5gm/liter water or carbendazim @1gm/liter water,en
asked about control of weeds during 50th day,no weedicides are there,en
control of stem rot in ground nut,spraying of carbendazim 1 grms/litre water,en
weedicide in g.nut @ 25 das,imazithafir@ 2 ml/lt,en
control of spodoptera,prophinophos,en
asked about mixing of hexaconozole with chloripyriphos,suggested not to mix and spray separately,en
asked about spodoptera in ground nut,suggested to go for preparation of poisonus baits or spraying of indaxacarb @ 1 ml/lt of water,en
helicoverpa management in groundnut,suggested  to spray chloripyriphos @ 2.5 ml/lit water,en
asked about ground nut spodoptera,5 kg husk+1/2 kg jaggery+500ml monocrotophos are made in to small balls and placed at the near of plants at evening time,en
asked about spodoptera damage in gropundnut,spray profinophos 2ml per lit,en
root borer management in groundnut,suggested to spray chloripyriphos @ 2.5 ml/lit water,en
asked about control of wild boar,sugested to spray ekodon 2litres per acre,en
asking about  sucking pest in groundnut,recommended monochrotophas 1.5ml/1ltr of water,en
asked about pest in ground nut,suggestyed to spray indaxacarb @ 2ml/lt of water,en
asked about ground nut caterpillar,recommended indaxacarb 2.5ml/lit,en
leaf folder management in groundnut,suggested to spray quinolphos @ 2ml/lit water,en
asked about control of leaf spot  in groundnut,suggested to spray mancozeb@2gm per liter water,en
asked about groundnut seed available places,suggested to contact ap seed corporation,en
asked about root borer in groundnut,suggested to spray chloripyriphos @ 2.5ml/lit water,en
asked about leaf folder in ground nut,suggested to spray chloropyriphos @ 2.5 ml /lt of water,en
asked about leaf eating caterpillar in castor,suggested to spray indaxacarb @ 200 ml/lt of water,en
asked about stem borer in groundnut,suggest to spray chloripyriphos 2.5ml per lit,en
asked about helicoverpa damage in groundnut,suggest to spray chloripyriphos 2.5ml per lit,en
asked about ground nut seed availability,suggested to contact agriculture officer,en
asked about groundnut oil producing  machine,given him  concerned phone number,en
redcaterpilar in groundnut,qinalopos4ml/1 lit of water,en
control of caterpillar in castor,suggested to spray indaxacarb @ 1 ml/lt of water,en
asked about zypsum application  in groundnut,suggest him to apply at 30 days,en
asked about control of rust in groundnut,suggested to spray mancozeb@400gm per acre,en
asked about control of tikka leaf spot in groundnut,suggested to spray mancozeb@400gm per acre,en
asked about seed treatment in  grondnut,suggest to apply carbendizm 3g per lit,en
asked about stem necrosis in ground nut crop,recommended carbondasim 1g/lit water,en
asked about herbicide in groundnut at 60 days,suggest him to do intercultivation,en
asked about groundnut sowing season,suggested to sow in between november 1 to december 15,en
asked about weed maangement in groundnut,suggested for manual control instead of chemical control,en
larvae and white fly,chloripyriphas 2.5 ml/l and acepaate 1.5 g/l,en
g nut disease,"mancozeb (dithane m-45, indofil m-45, manjet)  500-600 grams  per acre &#3118;&#3134;o&#3093;&#3146;&#3100;&#3142;&#3116;&#3149; (&#3105;&#3144;&#3109;&#3142;&#3112;&#3149; m -45, &#3079;&#3074;&#3105;&#3147;&#3115;&#3135;&#3122;&#3149; m-45, &#3118;&#3134;&#3074;&#3100;&#3143;&#3103;&#3149;)  &#3086;&#3093;&#3120;&#3134;&#3093;&#3137; 500-600 &#3095;&#3149;&#3120;&#3134;&#3118;&#3137;&#3122;&#3137;  200 &#3122;&#3136;&#3103;&#3120;&#3149;&#3122;&#3137; &#3112;&#3136;&#3103;&#3135;&#3122;&#3147; &#3093;&#3122;&#3135;&#3114;&#3135; &#3114;&#3135;&#3098;&#3134;&#3093;&#3134;&#3120;&#3135; &#3098;&#3143;&#3119;&#3134;&#3122;&#3135;",en
tobacco cater pillar,monocrotophos 3 ml/liter,en
whitening of capsules,thank you for calling,en
herbicide in groundnut@ 20 das,spraying of imazithafir@ 2 ml/lt,en
control of sporodoptera in ground nut,spraying of indoxycarb 200 ml/acre,en
wild pigs damage,apply ecodon@1lit/2lit water,en
asked about cultivation details of ground nut,information is given as per panchangam,en
helicoverpa damage in groundnut,spraying of thiodicarb@ 1.5 gm/lt,en
asked about leafspot in groundnut,suggest to spray mancozeb,en
asked about seed source of ground nut,information is given as per data,en
spodoptera and helicoverma damage,spray prophinophos 400ml/lit,en
asked about good pods in groundnut,suggest to apply zypsum,en
helicoverma & spodoptera damage,spray spinosad@75g/acre,en
asked about aphid,suggest to spray dimethoate,en
spodoptera & helicoverma attack,suggested to spray spinosad 75g/acre,en
asked about leaf  folder in groundnut,suggest to spray chloripyriphos,en
control of ground nut minor,spraying of monocrotophas 1.6 ml/lit water,en
asked about  germination problem,suggest him consult seed dealer,en
asked about gypsum dosage in ground nut,200kg/acre,en
asked about rootborer in grondnut,suggest to apply phorate capsules 6kg per acre,en
leaffolder in groundnut,spraying of chloripyriphos@ 2.5 ml/lt,en
asked aboutsowing season of groundnut,suggest him to sow short duration varieties,en
red hairy caterpillar in groundnut,spraying of quinolphos@ 2 ml/lt,en
"spodoptera damage in g,nut",spraying of spinosad@ 75 gm/acre,en
for increasing pod size,apply zypsum@200kg/acre,en
ground nut at 35 days fertilizer,gypsum 200 kg /acre,en
for weedicide application,no weedicide recommended at 60days,en
caterpillar damage in groundnut,spray profenophos 2 ml/lit,en
ground nut sucking pests and mites,rcommended dimethiote 2ml/litre,en
leaf eating cater piller in groundnut,recommanded for larvin 300 ml/ac,en
kullu in ground nut,carbendizam 1 gr/ lit of water,en
zypsum doses for groundnut,200kgs/ acre.,en
sucking pest in  groundnut,spray monocrotophos 1.6 ml/lit,en
asked about leaf eating cater pillers,recommended quinolphos 2 ml/lit of water,en
asked about availability of seeds,suggest him to contact ao,en
asked about herbicide in groundnut at 90days,suggest him to do intercultivation,en
asked about sowing season of groundnut,suggest him to sowjune july,en
control of root grub in ground nut,recomonde phorate 10g 6kg/ac,en
"groundnut, heavy rains after sowing","groundnut, heavy rains after sowing 
drain out the water from the field",en
ground nut cater pillar,tracer 75g/are,en
fertilizer dose in groundnut,recommended to apply 10 kg urea and 200 kg gypsum,en
about weed management,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml per acre",en
